logFC;AveExpr;t;P.Value;adj.P.Val;B
PPEF1;2.79550231447685;-0.870124197492639;3.97462523874566;0.000199364812615726;0.0017222575186106;0.617852968746559
PKDCC;-1.23210155726804;2.12031448812155;-4.07802912717724;0.0001415806433326;0.00130560462065488;0.616005290616226
GPR27;-3.01451812717084;-0.694413351429202;-3.97297176066375;0.000200452222683561;0.00172978030952162;0.614067897200746
PAPOLG;1.2641201935653;4.55401501930914;4.13910973339183;0.00011544587196589;0.00110618890996471;0.612255987869673
DDX43;1.15165287791102;-2.32077286251825;4.14420796902056;0.000113489101304884;0.00109202494888127;0.611886011319749
ZNF442;2.42829471754829;-2.12535589130147;4.00080888483931;0.00018288480414127;0.00160889972084489;0.606388124374575
PCGF5;1.10253877362709;5.40369123927709;4.15487054242734;0.000109499878666381;0.00106195601817735;0.602717258967132
ZNF195;0.670314410816163;4.81845620317534;4.16025310834012;0.000107537973031022;0.00104546807256513;0.598788181378958
CHCHD2;-0.91722321827814;8.08830678965172;-4.22189084414694;8.73628530001581e-05;0.000884621198952772;0.597145814731146
CIR1;0.755046617424284;5.29911013942368;4.16925917273664;0.000104331184360583;0.00102489668375866;0.594308763280532
SMPDL3B;-0.782603768980927;1.75792405426408;-4.15019029138076;0.000111233916738092;0.00107550808235929;0.593159586152074
EIF1;0.743810281674024;9.14146544342071;4.22003509347097;8.79127964765037e-05;0.000889019589789999;0.589569972024033
ADPGK;-0.605770750097584;6.48931641360661;-4.18791381416128;9.7980688199231e-05;0.00097207797056293;0.587222224233862
KIAA1551;1.14897015813506;5.42295607128106;4.17331600234549;0.000102917099924619;0.00101349866652031;0.585316949314995
GPR37;1.06963253401576;2.55543095915259;4.14164953513075;0.000114467016334651;0.00109944777625579;0.574247874505287
U2AF1;-0.744625048123901;4.17679560636097;-4.18750315861566;9.81163668743663e-05;0.000972357115167515;0.57147722504184
BCL6;1.0154844256658;4.75746550759173;4.16508275265682;0.00010580659983327;0.00103498053935601;0.568932598757908
ZNF484;1.30251269677731;2.70577389031248;4.0589263594976;0.000150868131207429;0.00137703809130072;0.564819236871785
HDGF;-0.619745762670615;8.86354137255479;-4.20943319475771;9.11195466802623e-05;0.000914803594672426;0.563444178534579
POR;-0.718184964970829;6.63163530137937;-4.16936419646178;0.000104294340298074;0.00102489668375866;0.561112613593994
CCDC50;0.61251166651378;6.09924395174614;4.18629556189327;9.85164064091824e-05;0.000974970606923092;0.560898352868855
SCUBE1;3.20309627919819;-2.89077944738214;3.96221307797705;0.00020766855291061;0.00178050982052667;0.556750172169118
SH3PXD2B;0.828736546168356;5.97459139089731;4.17219874034241;0.000103304680142451;0.00101668863580738;0.556171855803518
XDH;1.03952454109437;3.83956555073474;4.10900867669489;0.000127681681507813;0.00119756870154098;0.553371112046853
TNKS1BP1;0.607013150923871;7.72754641508684;4.19223818629951;9.65629239154948e-05;0.000960398246389912;0.553232771282538
ULK4;-1.23798988053502;1.86591957855818;-4.03011266423344;0.000165998885543562;0.0014879350161545;0.552870547398442
IMMP1L;-1.02126238921195;2.40275309119651;-4.08449055057568;0.000138566107899014;0.00128085442214754;0.548364259214551
ALDH1A2;-0.86418369783539;-1.55292759510559;-4.18579824036789;9.86816125399493e-05;0.000976000865077778;0.547680864775728
MCOLN1;-0.86160569771566;3.70694274224327;-4.1058082537991;0.000129054072800274;0.00120835857502923;0.545507130927058
HSPE1;-1.28907025635986;4.99431648634817;-4.15991051921151;0.000107661823666346;0.00104603546801858;0.534955572286843
ISCA2;-0.723719823009216;4.40298400737329;-4.13057986365123;0.000118792968707674;0.0011287805408493;0.533522798665418
LACC1;1.20306623405325;3.96144860269102;4.06189927015469;0.00014938503954965;0.00136506134824174;0.526985866192485
PQLC1;-1.06606482502209;4.30524144620567;-4.13382148444659;0.000117510051723549;0.00112058988428672;0.522250714119741
CCNB2;-0.733258911436478;4.792076216088;-4.16984443879824;0.000104126023777422;0.00102414099618027;0.521818908551228
FLRT3;0.999242137897349;4.76397987790267;4.12050845150932;0.000122865900908554;0.00116057778545968;0.513142279917869
UBE2T;-0.79299829083293;4.42700244531844;-4.16322738896229;0.000106468510706762;0.00103830720427814;0.511674710296303
ASB9;-1.37124407627074;2.69509936309484;-4.10095022032245;0.000131164566101445;0.00122358913335726;0.510801692731829
ACTBL2;2.11733035027045;-1.63953174728348;3.98098673727724;0.000195233952588995;0.00169666590027422;0.499408563468927
SLC8A2;3.10078295863643;-0.89841868681752;3.93371274411171;0.000228015411170204;0.00191915878786481;0.499198737265032
RAB9A;0.700406858096033;5.37728825839086;4.15825680873201;0.000108261606972528;0.0010512234943296;0.495678946484194
SPG21;-0.571804107588902;6.48472102271025;-4.16288399659002;0.000106591456599092;0.00103879520210939;0.493314993938857
TTC9;0.60469660473115;4.50571090904699;4.13942882789333;0.000115322447516887;0.00110566954032847;0.489173407321983
SIM2;0.829752209977588;2.81350138306658;4.08634019007219;0.000137714652352539;0.00127372098553973;0.488276614708308
TMEM19;-0.725879244053943;4.63311035434311;-4.13059316481132;0.000118787677005557;0.0011287805408493;0.48454804800065
GTF3C6;-0.847300391136732;5.65369280735868;-4.13646130022411;0.00011647521955971;0.00111338042012402;0.483112004709902
CNOT10;-0.652571395601456;5.04337191932662;-4.12631296667269;0.000120502323204555;0.00114298314046696;0.48045834189217
SPOPL;1.03197011495511;4.57458746098086;4.14200871863686;0.000114329234569158;0.00109878511659035;0.479081413924064
TSPAN8;-1.0192268098179;-0.69909478241707;-4.1650696569796;0.000105811257795553;0.00103498053935601;0.47627759397882
SLMAP;0.920824733954301;5.85187453829259;4.14852299296922;0.00011185804928656;0.00107958224849197;0.476236673314443
GMPR;1.59676346999957;0.427303502413626;4.04156236504829;0.000159818724119223;0.00144388262463594;0.467922030068253
SUCLG1;-0.688787498067075;6.31072328395964;-4.15277922621585;0.000110271455571576;0.00106749452111805;0.466953786079119
SUV39H1;-0.858471090089569;3.80404998251996;-4.11771670746246;0.000124018597686547;0.00116939141726518;0.465238204153593
ZNF641;0.857644496248708;4.03486696000109;4.0637353508452;0.000148476121461809;0.00135830990155182;0.461253616270845
PIGX;-0.62156057082924;4.09053086622526;-4.11727514354109;0.000124201872470134;0.00116996571778563;0.458526770411241
SEC11A;-0.490090537340437;7.76982900513307;-4.16595087822353;0.000105498261210262;0.00103378547199599;0.458322729088733
MYH10;-1.11008112697961;6.281279854237;-4.13132018889991;0.000118498786069372;0.00112737983989979;0.458247878642074
FMR1;0.924269257476419;5.61255076614747;4.13761352825663;0.000116026304690641;0.00111041831325561;0.456108313343869
RASSF10;0.795942898407394;3.1165298011537;4.09855152401516;0.000132218907445609;0.00123001316751818;0.455292123630572
RBBP7;-0.530551078633942;7.42425393107551;-4.16385456471004;0.000106244315171756;0.00103830720427814;0.448200201345404
FOCAD;-0.556642887186693;5.79446715751162;-4.10579677617047;0.00012905902015901;0.00120835857502923;0.443805513215247
CHTF18;-1.19173291665605;3.45179346276933;-4.12904978522826;0.000119403215822058;0.00113390461731613;0.438859411910193
STK25;-0.736603161661011;6.5567176427497;-4.14891969645239;0.000111709241698654;0.00107879789459045;0.438088779800103
KCTD17;-1.07424742527318;3.83948894370551;-4.06463871707399;0.000148030889517941;0.00135655562713103;0.430421910431185
ANKRD11;0.961840395682027;7.16581583225591;4.15219842930701;0.000110486668573454;0.00106893007699805;0.42814406669705
ITSN2;1.0920135122562;5.79624580988483;4.11214336304967;0.000126351164623656;0.00118648274693337;0.426541016158444
AKT1;-0.544334253221958;7.23180584855175;-4.14595937874906;0.00011282432329548;0.00108759379360211;0.424701507803121
MBOAT7;-0.800278695155513;6.82588275263379;-4.15318657843475;0.000110120754247773;0.00106668211497858;0.424615957651846
ST5;0.712208732814923;4.36269292474259;4.11277891848852;0.000126083042755304;0.00118466143642969;0.423339826570203
G6PD;-1.0198297842494;8.50027876323634;-4.14474275076453;0.000113285714643996;0.00109072496685265;0.422809955951269
PCSK1N;-1.45452466404529;2.96896372839952;-4.12571574770153;0.000120743464082541;0.00114337302082465;0.419964048851155
NOC4L;-1.13835111343139;4.57124447234678;-4.11940181429984;0.000123321580697779;0.00116419362203642;0.41739282714241
THYN1;-0.930844729913513;4.22819899524737;-4.09372425228524;0.000134365613592291;0.00124780345692422;0.413516621372419
ZKSCAN5;0.68930323702616;4.62914470287385;4.06844701346852;0.000146168074866808;0.0013441235807988;0.408372319644722
IL4I1;1.86946804487426;-0.159113510492039;4.05947579656825;0.000150592967299387;0.00137531244521047;0.403531643351323
NUBP2;-1.27176528553797;5.03343244868136;-4.12523635283617;0.000120937368426955;0.0011443913423482;0.401104805966992
OBSL1;-1.00916168833094;4.9317552830046;-4.12305513897933;0.000121823429411656;0.00115209333214469;0.397301943500329
SLC4A2;-0.850805784579983;7.37917195059128;-4.13950551854648;0.000115292802921228;0.00110566954032847;0.397075505521372
THAP6;0.906732169315303;3.40895633289117;4.03064401929143;0.000165707043160365;0.00148615306030348;0.384581621897504
AFAP1;0.997388471163179;6.05632334962925;4.11595189801276;0.00012475266650223;0.0011742335545316;0.379946784420326
TTLL6;2.16801887148362;0.398060268324008;3.89980740552354;0.000254726094235312;0.00210706364744725;0.37787161215227
SLC1A5;0.864328497717981;7.84100877850913;4.14569863821808;0.000112923052610419;0.00108788897427396;0.377523181609222
ATAD3A;-1.08697807393903;4.89053454171184;-4.10670279050538;0.000128669051987603;0.00120612134236971;0.373660552593539
RRM2;-1.11140736119437;6.05323127768727;-4.13270714101752;0.000117949549519119;0.00112410987736807;0.370950289194185
SRSF9;-0.62597873455212;6.58366572860748;-4.13521149862967;0.000116964049558729;0.00111671653532671;0.366701752344276
SNORA48;2.36191366440728;-0.578067934309665;3.890465945968;0.000262599008251487;0.00216099637238588;0.361818919456292
PLCB3;-0.690831389463478;6.19339457748132;-4.10340343607674;0.000130094669820158;0.00121591700470298;0.35930045052358
SURF4;-0.657432086627079;8.08691809686184;-4.1313060492639;0.000118504398121314;0.00112737983989979;0.351170580162669
CTSO;1.12017909408169;2.43845001194913;4.06967667133164;0.000145571443425632;0.0013394082176484;0.349913115271958
FUT2;1.18240588041527;0.394229532524955;4.05722159572058;0.000151724989233348;0.00138406810566777;0.349713550302967
SLC26A1;-2.38508126267493;0.0339288086638656;-3.88362441679672;0.000268512936237671;0.00219608660037087;0.347452962777474
CNPY2;-0.821850783880622;6.2307204492393;-4.12176211742858;0.00012235164647563;0.00115640405275458;0.347408950358716
CAPNS1;-0.968683030934106;9.18311109420552;-4.13528188487756;0.000116936466997456;0.00111671653532671;0.345884935807677
KRT23;1.00669665422444;1.52523749605944;4.16320540123979;0.000106476378927414;0.00103830720427814;0.344973543567724
ATL3;0.603907943044876;5.61659021215805;4.09921503625074;0.000131926445308896;0.00122872367983614;0.338316471257981
WHAMM;0.910760724196604;4.48542063368548;4.06546491507643;0.000147624819924281;0.00135362299004049;0.333705938786227
MIR146A;2.68154353520185;-3.33105485453737;3.89107553504384;0.000262078191434569;0.00215782214009503;0.329952726680412
NABP2;-0.811308019597814;5.13104961967893;-4.0920242981491;0.000135129580469724;0.00125271316821991;0.327865517477167
POLE4;-1.32810949908417;4.9441353813537;-4.05391245885884;0.00015340168221814;0.00139458455894727;0.326415029559903
ASAP1;1.13312030243073;6.85633635499457;4.08822129928307;0.000136853897210384;0.00126649322140293;0.318480012639756
ZNF511;-1.21265446848672;4.03417187791;-4.02590014688429;0.000168330197563356;0.0015060092509347;0.315565819377059
PPP6R2;-0.786211373454539;5.1450905873489;-4.07770381996878;0.000141734077018442;0.00130560462065488;0.309291559957937
HMGCR;-0.904908039221252;7.01017641461795;-4.1172170661539;0.000124225997455984;0.00116996571778563;0.303990153648306
NOC2L;-0.89284449437814;6.69760740349623;-4.10399882740377;0.000129836282932205;0.00121421249840522;0.301084102336112
C9orf78;-0.673329698815219;5.79659157215793;-4.06783597016931;0.00014646543170762;0.00134608304986525;0.296794233540512
GOLGA8B;0.964671717440972;4.48214528388383;3.99876599316464;0.000184121844797138;0.00161592210271686;0.296005262412748
CGN;0.634284985578119;3.85819727562192;4.11479721498335;0.000125235226626367;0.00117774699164749;0.293873365162534
CEP120;0.933783775822206;4.56191982650532;4.0560297349892;0.000152326838678734;0.00138639122177517;0.289591706108218
MAML2;1.25470568708004;3.36631015098366;4.06409035718878;0.000148300999415226;0.00135748530868734;0.2875428244098
SPCS2;-0.599897378624202;5.66166465912039;-4.09227180019988;0.000135018091396311;0.00125240648889272;0.284514981606439
TMEM9B;-0.601012591235731;5.49368930513782;-4.0805902844712;0.000140378246700137;0.0012961050488678;0.282383131539892
CLMN;0.725642881825097;5.16166861770287;4.09802291074548;0.00013245235745088;0.00123146769823219;0.281683598446668
TLR9;2.60154248285303;-1.55294370997341;3.8644083779792;0.000285816646000281;0.00231156925901898;0.281553538998351
RNF150;3.25264976189967;-1.16116452180913;3.85968750030025;0.000290228966452368;0.00233425341447315;0.279024772759496
MORC3;1.37755332823682;5.01406050012933;4.0443521257151;0.000158346902536388;0.00143301703921458;0.276914785841282
ITGB5;-0.563182366869531;7.96153142596394;-4.11185069431938;0.00012647481815168;0.00118694610478072;0.276842515250136
LRRC6;-1.72690323381579;0.599454404892146;-3.89252233081469;0.000260846061841492;0.00215211474472838;0.267469335970069
LMNB1;-1.24838880334198;5.16663814660421;-4.09391171241931;0.000134281624201326;0.00124774891411738;0.267147598919364
BTBD10;0.764979148553432;5.90587231420646;4.0777876177749;0.000141694537772749;0.00130560462065488;0.264091823074826
LOC100506178;1.19606064768581;-1.71506464816908;4.02473738240499;0.000168979245081479;0.00150872301938874;0.262669605435304
OLR1;3.09068384329762;0.700591873687061;3.85993627456287;0.000289994827063478;0.0023335452759118;0.262491883503542
ZNF350;0.780582742227117;2.68840238431117;4.005330638318;0.000180175171556073;0.00159208595004862;0.260871029965312
HSBP1;-0.589020460655965;7.34780492625498;-4.10157645117822;0.000130890648583169;0.00122192655161833;0.257520061646535
SUMF1;-0.797402494998121;5.14583885310517;-4.06581026144335;0.000147455404064347;0.00135362299004049;0.256057937257361
PSRC1;-1.37785222024674;3.28444018912101;-4.02101041586878;0.000171075930770176;0.00152185140512938;0.242379427410582
RHBDL3;-2.21864587445287;-0.198908311980026;-3.84677823648867;0.000302631282827321;0.0024097355336993;0.241567755213716
FGFR3;-1.67532396753926;3.38133033696252;-4.04959352087265;0.000155616962275684;0.00141391907760495;0.240059274533179
ZNF107;1.51988708562294;3.41894015345402;3.97827610100964;0.000196983923795186;0.00170815646839332;0.239359007075541
MAP6D1;-1.09137152260435;1.40948863254923;-3.95913042669697;0.000209781948217651;0.00179309338455569;0.235553157780142
OGFR;0.997080341187573;6.2059160795934;4.09320427200783;0.000134598850724222;0.00124924313923184;0.235039657201738
TMEM106C;-0.749390231884388;5.72775666981488;-4.08124334733342;0.000140073233074606;0.001294036872123;0.234454927644811
ZNF382;2.03435347577177;-1.72798115346377;3.87896025030482;0.000272617921637541;0.00222283106805331;0.234055352916821
DNAJB11;-0.851367552424643;6.76749545910182;-4.08975136812171;0.000136157607442611;0.00126077997894541;0.22005498446745
CDK17;1.46821775472766;5.13242546363957;4.03260789044511;0.000164632694765934;0.00147848568362419;0.219661397956678
HKR1;0.584660105360786;4.68669844762388;4.03620441607169;0.000162682598000958;0.00146396007767285;0.217254943158212
SREBF1;-0.809398985309923;7.18835363097536;-4.06446885981484;0.000148114506587148;0.00135655562713103;0.210286185560369
HMGXB4;0.828997197695148;4.69631214860251;4.05654618519509;0.000152065766210066;0.00138638497926563;0.208268557294423
ECHDC1;-0.663154140869514;5.53156888555871;-4.04910723179281;0.000155868317199612;0.00141539774339364;0.205859164686521
E2F2;-1.20716806187037;1.25258517050001;-3.97901483016595;0.000196505511271983;0.00170586007149314;0.201696046789736
CXCL9;4.64243760720966;-2.1861548590086;3.85420978175302;0.000295430724648995;0.00236063780130985;0.199242594895855
CEP78;-1.00066079277633;3.9064169801331;-3.98456975218324;0.000192943765039802;0.00167950450080695;0.196974533445458
NDUFB8;-0.91697702068076;6.64835176378839;-4.06551855045686;0.000147598495797835;0.00135362299004049;0.196881970565313
CDCA8;-0.929071933442168;3.94459725427845;-4.04444568376057;0.000158297770693477;0.00143301703921458;0.195337710769643
CKS2;-0.79548768383729;6.19643629345469;-4.05635417232446;0.000152162780772364;0.00138639122177517;0.185247387370312
NCK1;1.02539143771391;5.2694046501166;4.06198765714612;0.000149341162328444;0.00136506134824174;0.183624161242476
NPHP4;-0.819230249384749;3.22514505292268;-3.96045371321039;0.000208872206802157;0.00178986896955518;0.183619883807135
RANBP3L;3.31850962687795;-2.91648824437037;3.82460729504995;0.000325128839222807;0.00255198179307415;0.18214699729161
DECR2;-1.20535978823577;4.27365232918513;-4.0249233197189;0.000168875294110277;0.00150863818390574;0.179707655172476
MRPL34;-0.950540447204194;4.90951271368004;-4.0238052122603;0.000169501319916123;0.00151169435121174;0.179319221663985
NFAT5;1.36848517841544;6.38387322860065;4.03901600419153;0.000161173655742916;0.00145201737348088;0.176445800085842
LGR6;3.15250962511615;0.422242614327258;3.82249681086452;0.000327352234683098;0.00256681587286227;0.159090094281868
DHODH;-0.885530988808372;3.38509032304017;-3.98686265811741;0.000191491802688834;0.00167050713508943;0.158549914292468
C9orf85;0.998705752118902;3.32366276870359;3.9554967349145;0.000212299740422454;0.00181146568043155;0.157301507119675
ZNF155;0.935372561958784;2.30471302336134;3.9432121057985;0.000221029176037887;0.00187294378188497;0.156929650203287
SMIM3;-0.936294618760688;3.01648452597531;-3.96601864664378;0.000205087829097165;0.00176216669939162;0.153229132332115
MYRF;-0.693381598219068;4.82619448891769;-4.05445364418743;0.000153126252626738;0.00139287336742989;0.143229456958256
ANKFY1;0.747901881850706;6.84425301735006;4.04132487490366;0.000159944627392669;0.00144420324100798;0.142182353532085
RRP36;-0.8775636307984;5.8205029037359;-4.04355591683075;0.000158765626474251;0.00143599283786705;0.142024769902797
CSGALNACT1;1.13488252743025;4.85248747372975;4.02898002822421;0.000166622633242927;0.00149187736897511;0.141214782365694
CTDSPL;-1.07546248694721;4.81043550887512;-4.04013533364897;0.000160576694392561;0.00144745572208373;0.138125356554984
THAP4;-0.817416759435096;5.65017910593093;-4.03869290366224;0.000161346369976018;0.00145275398400616;0.137406381543309
AP1S2;-0.794733511350183;3.40057164906768;-4.0091528128904;0.000177914996582216;0.00157617095973807;0.133961044385471
TRAPPC2L;-1.02498852978621;4.90743665011596;-4.0257884437885;0.000168392444886332;0.0015060092509347;0.128572293943908
HSD17B10;-0.999320499786356;6.45533620794726;-4.04603354435331;0.000157466149847324;0.001427472651255;0.127242208029803
TACC3;-1.16613507471528;5.40109653488173;-4.04444861371254;0.000158296232272068;0.00143301703921458;0.126463607621396
SLCO5A1;2.77238312934993;-1.06572837540235;3.81613383136831;0.000334144340421814;0.00260770605904277;0.122571134268146
MID1IP1;0.824127150631216;6.09344362277733;4.04055287395555;0.000160354558685296;0.00144708664738996;0.120156509561771
PSG4;1.30217097957023;-0.479651192329766;3.96235543533894;0.000207571453202768;0.00178050982052667;0.118920044442318
NDUFA2;-1.06889982598071;5.44360469744658;-4.0331699944651;0.000164326431763801;0.0014770884043687;0.118204505261285
C1RL;0.642486924557987;5.07928820883619;4.02391596424773;0.000169439210338637;0.00151169435121174;0.117898882227798
GNA13;1.43581599728034;6.26420141147867;4.00574399555005;0.00017992941075254;0.00159191461901808;0.113499834741297
RUFY1;-0.714174377985933;5.37710881662738;-4.01339939247474;0.000175435933623518;0.00155679898209358;0.109631622351229
CCNT2;1.07891013358651;5.5505754341195;4.00527241115328;0.000180209816420704;0.00159208595004862;0.102075637717816
SUN3;1.94036102661943;-2.2603821743101;3.89307295745446;0.000260378599076534;0.0021511111064238;0.0962946905276398
CYS1;-1.70979205641759;0.162025625587744;-3.90742770628342;0.000248472424513021;0.00206919947971388;0.0933493367069644
METTL9;-0.538490983494338;6.512585217977;-4.04032672743025;0.000160474834093774;0.00144735433369839;0.0916576966123026
CDR2L;-0.634570592998386;5.94152812886578;-4.02506662377372;0.000168795219998551;0.00150863818390574;0.0877218496008512
SAP30L;-0.619058003997998;4.58737663820255;-3.99796272208826;0.000184610459993338;0.00161932063562525;0.0844097823808001
HSPA14;-0.782313777629507;5.2960697154875;-3.9993148096776;0.000183788727144713;0.00161477301357674;0.0811575592000207
SPEN;0.975731330736077;6.54696914490101;4.02328704421704;0.000169792199895894;0.00151259944725996;0.0768971025753515
LINC00662;0.783285474187528;2.76783436774711;3.90424431431102;0.000251066725271938;0.00208218525585082;0.074666613911015
SIPA1L2;1.26392372401862;4.17547168098487;3.85775808597248;0.000292051056411172;0.00234368351713455;0.0738049160380143
SYNRG;0.609327022755227;5.62882107373516;4.03254498612294;0.000164667002514708;0.00147848568362419;0.0736033267651868
TOM1L1;0.706235894387063;5.58171146558625;4.01299375667336;0.000175671287984058;0.00155715731574327;0.0702136159270026
ANXA2;-0.545557882252023;11.9428953925776;-4.07855207481845;0.000141334327312335;0.00130417863094161;0.0657454973510028
MORC4;-0.695872497911213;6.53992609435734;-4.00035832066551;0.000183156945190376;0.00161010780711385;0.0647837286988864
CHCHD3;-0.591385656000056;6.20286917552221;-4.02345076424497;0.000169700241634652;0.00151259944725996;0.062559883606486
INO80C;-0.76981365221039;4.59947300559624;-4.00245729137123;0.000181892485227933;0.00160428971095846;0.0606643245705198
ZNF708;1.45419838602138;1.76518738679943;3.86451592186922;0.000285716886238739;0.00231156925901898;0.0588636110763323
TANK;1.07409771240039;6.09583393486557;4.02290505615581;0.000170006941967743;0.00151366827427578;0.0577050766811169
SLC4A4;-1.28651944099716;1.68132959641438;-3.89228138605136;0.000261050869346064;0.00215252589031477;0.0553087804972758
MSTO1;-1.84605747755834;-0.520471816364085;-3.79822416891683;0.00035399587258733;0.00272500051703008;0.0532135044827875
GGH;-0.62235130976333;5.25310352577044;-4.01311516003289;0.000175600816494014;0.00155715731574327;0.0530930195532129
LYAR;-0.733391491769037;4.6339154091362;-3.97169424692223;0.000201296292298079;0.00173518924817982;0.0503624632887547
TMEM234;-0.943673249794543;2.58048273632834;-3.93653522209563;0.000225917736409503;0.00190728541420137;0.0474585099942271
SLC27A3;-1.31355742042057;2.04484672779538;-3.9199094160632;0.000238547143856562;0.00199701966919332;0.0410390511869805
SLC34A2;1.79648276268636;-0.792643902822401;3.94361400146765;0.000220738197317739;0.00187147092662221;0.0397332413672329
RBBP6;0.836619798040386;6.65610952417731;4.01776500018407;0.000172922139175683;0.00153619873695951;0.034828004850505
TSN;-0.516381569315079;6.42206296351741;-4.020938597168;0.000171116579453601;0.00152185140512938;0.0330159130738439
SRI;-0.740590509420004;6.03834851943364;-4.0155300511683;0.000174204689140593;0.00154673235110767;0.0276748369092417
FOSL1;1.44971728238945;6.15775980186959;4.0013730779419;0.000182544581058842;0.0016073784968318;0.0274904090910688
GCDH;-0.921322350421693;3.17619882257472;-3.94058164382943;0.000222942813690733;0.00188615760756466;0.0252709221451042
AP1G2;-0.863412406640744;6.05987853504825;-3.98458598179935;0.000192933450576622;0.00167950450080695;0.0245067062413646
FAM83B;1.06819723925607;1.25519385607117;3.97618001111489;0.000198347504943695;0.00171625389841042;0.0224725819699474
DHRS13;-0.788127423912298;2.84630146229945;-3.96628732007962;0.000204906802537334;0.00176216669939162;0.0222412595252415
VGLL3;1.2227577704207;4.4809259153507;3.98641855001167;0.000191772205049245;0.00167204008256092;0.0194212496420336
ZBTB37;1.61566801833035;0.636991368421801;3.8043908701259;0.000347036086897188;0.00268566250775619;0.0176086904199648
NDUFA8;-1.01194489340777;5.65812819985763;-3.99152551232169;0.000188571519305107;0.00164683044169517;0.0136868575029983
TMPRSS3;1.30124100840614;-1.41228340055371;3.96400318453534;0.000206450728573012;0.00177197070795095;0.0112711995978927
PGAM1;-0.809774336317211;7.35737604478711;-4.00075257533564;0.000182918793780399;0.00160889972084489;0.0101565901469778
ERI3;-1.03928409411342;5.09929449831057;-3.99457235284789;0.000186686573088176;0.00163234929397901;0.0073999825685851
SDF2;-0.687241560244829;5.86110520184854;-3.99718283639592;0.000185086046633874;0.00162174113925294;-0.000975600773004182
KDM5B;0.909856305573602;6.67019503246444;4.00361138331886;0.0001812008301482;0.0015990722983189;-0.00445601880382807
ZNF224;1.1092896561836;2.92610308801381;3.95352081843127;0.000213681051322346;0.00182033463081164;-0.00545673251385015
CACNG8;1.07469875681079;1.91642907370059;3.93620992110204;0.000226158550333057;0.0019079598473438;-0.00573910428889857
SLC35A2;-0.616665578040435;5.81643891703497;-3.99893798310864;0.000184017388678669;0.00161589321020582;-0.0072365218707775
NOLC1;-0.659542076677112;7.64257145212106;-4.00564019022583;0.000179991097598863;0.00159191461901808;-0.00811370958370006
BMP4;-0.732014312738379;3.20154469339866;-3.95606625432975;0.000211903204291102;0.00180904857410036;-0.00922252449907202
PGAP3;-0.972273713464578;3.96615709130718;-4.03598119937554;0.000162802978040386;0.00146421845058507;-0.0104541613213502
C1orf53;-1.71930109563375;0.841981431777749;-3.85514746460664;0.000294533970047753;0.00235726493272777;-0.0168852532597485
LRRC59;-0.569125128659416;8.05248212198013;-4.01901705246259;0.000172207622097908;0.00153070247510845;-0.0177281568855774
MRPS15;-0.901143454137975;6.26936766148087;-3.99612619080236;0.000185732291195281;0.00162648129784113;-0.018751439950603
S100PBP;0.576129489284341;4.5240965294875;3.96413822867794;0.000206359136621572;0.00177197070795095;-0.0196128608815762
CENPP;-1.21470517438491;2.06676168349204;-3.85480252268592;0.000294863551274249;0.00235728503728908;-0.0199563928840991
ZNF222;1.1313869351904;2.17295842711779;3.89165782027791;0.000261581630225;0.00215484444537593;-0.0203434582679227
NCAPD3;-0.955560273758309;5.04963027329394;-3.9971772303985;0.00018508946953347;0.00162174113925294;-0.0224682895781667
EIF4EBP2;-0.552031747711741;5.94461904513632;-4.00374990916207;0.000181117981402599;0.0015990722983189;-0.0250349020819627
PANX1;0.734062427516465;5.20253690264077;3.96774330182983;0.000203928467642982;0.00175503739960203;-0.0260276801050461
LRRC20;-0.770922988987827;3.79480218958461;-3.9856385479521;0.000192265643712536;0.00167542778342626;-0.0270461601178367
DUS3L;-1.03067547036749;4.12826405388107;-3.90652590672716;0.000249204714288402;0.00207320151110867;-0.0285869996950261
TYRO3;-0.726267850298906;3.61507840607551;-3.90141704814507;0.000253392638721546;0.00209820664504886;-0.0320090423305679
SLC52A2;-0.911849695717567;6.00234657204893;-4.0020565016684;0.000182133276389708;0.00160464138101092;-0.0334769868162903
REEP6;-1.06266891896972;2.56016254956784;-3.95415832611215;0.000213234443158798;0.00181749933862085;-0.0346050922578369
MRPL16;-0.671243111892726;5.37655215942575;-3.97911272321453;0.00019644219831851;0.00170586007149314;-0.0349834258682877
SECTM1;1.51227315769113;1.64579669443676;3.95909003781478;0.000209809774978688;0.00179309338455569;-0.0401067521074383
CBR1;-0.718995260848366;6.39599833809709;-3.99508511962148;0.000186371138379956;0.0016311814758044;-0.0408466175937292
IL17C;3.52779540820598;-2.64913885475003;3.74909232291982;0.00041443445998106;0.00307324123921888;-0.0420321054367481
INSC;2.89704034381401;-2.05356090253536;3.74705387593843;0.000417144482840084;0.00308903515271426;-0.0426291935231013
F12;-1.43336806933155;3.15426010024604;-3.92231574049909;0.00023667805631091;0.00198241142813538;-0.0427511929660529
RELL2;-0.949023660766876;2.6483745330531;-3.95186770083108;0.000214843350634785;0.00182926057552741;-0.0449021008840171
FHDC1;1.00135620246882;2.22641688900363;3.91263924877776;0.000244280879514893;0.00203754490260646;-0.0465021241677697
MARK3;0.498306404039941;6.50092262586128;3.97772077059163;0.000197344303514295;0.00170942546639579;-0.0518176470115526
HEXA;-0.454782100238705;6.71088162161178;-3.99381469772656;0.000187153596413102;0.00163534157303417;-0.052746212389212
